,Model,Image,y_pred,y_true,sexe_f_prob,folder,GenderSelf,Feminine,Attractive,LL,LL_F,LL_M,dist_centre_F,dist_centre_H,dist_centre
724,IF-723-255,CFD-IF-723-255-N.jpg,1,0,0.35964668,CFD-INDIA,F,5.705882353,4.794117647,-431.64004602987745,-435.75064568019286,,320.9084777832031,357.08160400390625,322.3769226074219
725,IF-729-393,CFD-IF-729-393-N.jpg,1,0,0.019302137,CFD-INDIA,F,5.606060606,4.242424242,-493.001328885719,-532.4013895236544,,377.5628662109375,366.3271179199219,356.95135498046875
726,IF-730-410,CFD-IF-730-410-N.jpg,0,0,0.99473107,CFD-INDIA,F,5.28125,4.59375,-444.1336367339178,-439.44279289752194,,294.7014465332031,394.3815002441406,330.70538330078125
727,IF-732-260,CFD-IF-732-260-N.jpg,1,0,0.41268513,CFD-INDIA,F,5.078947368,3.078947368,-414.9773096473961,-422.76583361342784,,277.29620361328125,295.14794921875,265.7486877441406
728,IF-733-110,CFD-IF-733-110-N.jpg,1,0,0.0010106614,CFD-INDIA,F,5.096774194,3.35483871,-404.73718351906376,-414.37750511296053,,302.6460266113281,293.8324279785156,279.1689453125
729,IF-734-108,CFD-IF-734-108-N.jpg,0,0,0.971649,CFD-INDIA,F,5.193548387,3.838709677,-446.7530569212092,-441.29475961912783,,275.0461730957031,356.4801025390625,299.86126708984375
730,IF-735-353,CFD-IF-735-353-N.jpg,0,0,0.9899333,CFD-INDIA,F,5.470588235,3.852941176,-420.14140773867507,-426.98851393308195,,264.7978820800781,337.0373840332031,283.5450134277344
731,IF-737-104,CFD-IF-737-104-N.jpg,1,0,0.21148069,CFD-INDIA,F,5.3125,4.0625,-468.5636751306188,-491.9292163698107,,305.3744201660156,335.7154846191406,303.1901550292969
732,IF-741-040,CFD-IF-741-040-N.jpg,0,0,0.9394087,CFD-INDIA,F,5.314285714,3.742857143,-445.30389705365644,-450.2123433583479,,322.1528015136719,411.1870422363281,352.6707763671875
733,IF-744-114,CFD-IF-744-114-N.jpg,0,0,0.95191485,CFD-INDIA,F,5.448275862,4.724137931,-490.0985529500243,-510.7105670703108,,353.12957763671875,425.7845764160156,376.0015563964844
734,IM-603-305,CFD-IM-603-305-N.jpg,1,1,9.445452e-05,CFD-INDIA,M,2.227272727,3.5,-454.0389921023277,,-474.7886383873142,319.07513427734375,272.2536315917969,277.83782958984375
735,IM-604-014,CFD-IM-604-014-N.jpg,1,1,9.064088e-07,CFD-INDIA,M,1.842105263,4.263157895,-418.1116030639866,,-425.81959709501143,259.24395751953125,218.6660614013672,216.7403564453125
736,IM-606-008,CFD-IM-606-008-N.jpg,1,1,8.9953716e-08,CFD-INDIA,M,1.611111111,4.5,-459.0278195197145,,-466.19952138878534,347.51068115234375,264.6096496582031,291.2317199707031
737,IM-607-018,CFD-IM-607-018-N.jpg,1,1,7.339233e-08,CFD-INDIA,M,1.388888889,4.277777778,-511.38871592223796,,-529.370336251086,472.50567626953125,363.019775390625,409.1448669433594
738,IM-611-306,CFD-IM-611-306-N.jpg,1,1,2.2039322e-07,CFD-INDIA,M,2.2,3.9,-485.6323583022926,,-472.5747044442698,452.8350524902344,346.1269226074219,390.31549072265625
739,IM-613-169,CFD-IM-613-169-N.jpg,1,1,5.441589e-05,CFD-INDIA,M,2.434782609,4.782608696,-527.9573358144396,,-526.8071779263664,462.8570861816406,379.3422546386719,410.5575256347656
740,IM-615-167,CFD-IM-615-167-N.jpg,1,1,8.8188096e-07,CFD-INDIA,M,1.714285714,3.333333333,-468.16606436487143,,-485.4635270375395,376.2787170410156,281.36895751953125,316.66412353515625
741,IM-616-214,CFD-IM-616-214-N.jpg,1,1,0.0015947548,CFD-INDIA,M,2.347826087,5.086956522,-433.7676540039922,,-430.7893576213196,297.63787841796875,238.9117889404297,249.14759826660156
742,IM-617-174,CFD-IM-617-174-N.jpg,1,1,6.0198323e-05,CFD-INDIA,M,2.235294118,4.705882353,-512.718567999086,,-523.2817684901586,456.5533447265625,382.3846130371094,408.37158203125
743,IM-621-136,CFD-IM-621-136-N.jpg,1,1,2.3231069e-06,CFD-INDIA,M,1.952380952,4.238095238,-444.9715381243674,,-441.2306249381481,340.12164306640625,254.6333465576172,282.59075927734375
744,IM-627-178,CFD-IM-627-178-N.jpg,1,1,9.308604e-07,CFD-INDIA,M,2.909090909,5.454545455,-447.37540326257187,,-442.31035890599634,362.6762390136719,263.76409912109375,300.3802490234375
745,IM-628-176,CFD-IM-628-176-N.jpg,1,1,4.1956545e-07,CFD-INDIA,M,2.1,3.35,-454.6556698192987,,-453.57520684893416,395.475830078125,268.27178955078125,322.26397705078125
746,IM-630-134,CFD-IM-630-134-N.jpg,1,1,1.84104e-05,CFD-INDIA,M,2.777777778,3.777777778,-512.900214013557,,-514.8947281299754,405.3185119628906,335.4559020996094,357.7831115722656
747,IM-632-097,CFD-IM-632-097-N.jpg,1,1,3.207317e-07,CFD-INDIA,M,1.789473684,3.473684211,-459.7207778965916,,-488.1946545098415,463.0428466796875,349.9392395019531,397.959228515625
748,IF-629-234,CFD-IF-629-234-N.jpg,1,0,0.1957785,CFD-INDIA,F,5.033333333,4,-433.88641901572595,-444.1761694850922,,346.7743225097656,349.8240661621094,331.62579345703125
749,IF-693-172,CFD-IF-693-172-N.jpg,0,0,0.99909663,CFD-INDIA,F,4.878787879,3.818181818,-444.84490996818846,-456.27324404154643,,229.12353515625,331.76318359375,264.1227111816406
750,IF-742-103,CFD-IF-742-103-N.jpg,0,0,0.9990742,CFD-INDIA,F,5.59375,3.8125,-431.5051111738027,-419.3457068637343,,238.13717651367188,370.6344299316406,291.81121826171875
751,IM-635-010,CFD-IM-635-010-N.jpg,1,1,2.8381314e-06,CFD-INDIA,M,2.454545455,4,-485.76097673129937,,-496.8685404846638,438.1584167480469,341.55621337890625,379.07989501953125
752,IM-659-359,CFD-IM-659-359-N.jpg,1,1,2.4341205e-07,CFD-INDIA,M,1.533333333,3.466666667,-494.3598497803386,,-509.9098480353196,446.3859558105469,337.60150146484375,382.6302185058594
753,IM-682-019,CFD-IM-682-019-N.jpg,1,1,0.003402999,CFD-INDIA,M,2.222222222,3.722222222,-473.19868607938275,,-504.3926514450973,370.7142028808594,325.521240234375,333.33941650390625
754,IM-700-009,CFD-IM-700-009-N.jpg,1,1,2.4773385e-06,CFD-INDIA,M,2.769230769,3.615384615,-450.19211522668553,,-449.72900930197625,315.12939453125,228.5321044921875,255.49700927734375
755,IM-637-007,CFD-IM-637-007-N.jpg,1,1,5.934996e-07,CFD-INDIA,M,2,4.2,-517.3313240168588,,-550.0085427192125,458.1955871582031,369.7762451171875,403.68768310546875
756,IM-638-250,CFD-IM-638-250-N.jpg,1,1,2.7309092e-05,,,,,-442.24316214133404,,,357.3437805175781,269.845458984375,299.33929443359375
757,IM-639-263,CFD-IM-639-263-N.jpg,1,1,8.878999e-08,CFD-INDIA,M,1.333333333,2,-470.0276047977051,,-494.52014941923255,403.7289733886719,293.66900634765625,337.8446044921875
758,IM-640-009,CFD-IM-640-009-N.jpg,1,1,2.8313784e-06,CFD-INDIA,M,2,3.176470588,-499.1974450302538,,-518.8160466944915,335.3019104003906,274.039306640625,288.7562255859375
759,IM-645-001,CFD-IM-645-001-N.jpg,1,1,1.1500027e-06,CFD-INDIA,M,1.952380952,4.333333333,-466.1667043438042,,-457.5939089283248,368.43414306640625,278.8487854003906,310.65338134765625
760,IM-646-023,CFD-IM-646-023-N.jpg,1,1,9.642672e-09,CFD-INDIA,M,2.105263158,2.736842105,-418.79279086855263,,-421.0777392015035,298.26202392578125,183.6636199951172,225.99681091308594
761,IM-647-548,CFD-IM-647-548-N.jpg,1,1,3.9712828e-05,CFD-INDIA,M,2.454545455,4.045454545,-465.2251568092733,,-453.45286518041564,358.49786376953125,275.36737060546875,302.75531005859375
762,IM-648-337,CFD-IM-648-337-N.jpg,1,1,3.1031427e-06,CFD-INDIA,M,2.705882353,3.529411765,-438.44651886225483,,-433.3864754382207,372.0033874511719,286.974853515625,316.01495361328125
763,IM-651-308,CFD-IM-651-308-N.jpg,1,1,7.711486e-06,CFD-INDIA,M,1.736842105,2.578947368,-478.9292704989971,,-484.47085988984475,373.8262634277344,291.3043518066406,319.1378173828125
764,IM-652-191,CFD-IM-652-191-N.jpg,1,1,1.0327953e-05,CFD-INDIA,M,1.4,3.1,-503.1126864655026,,-554.9373216680835,319.0993957519531,258.61065673828125,271.64691162109375
765,IM-653-008,CFD-IM-653-008-N.jpg,1,1,3.491797e-05,CFD-INDIA,M,1.8,4.15,-440.64742027050056,,-424.74321193925755,361.99365234375,285.76971435546875,309.7489318847656
766,IM-654-417,CFD-IM-654-417-N.jpg,1,1,1.3680928e-07,CFD-INDIA,M,1.722222222,3.166666667,-517.4859798430193,,-534.6934356992228,367.34552001953125,297.6826477050781,318.1182861328125
767,IM-655-234,CFD-IM-655-234-N.jpg,1,1,2.6696082e-06,CFD-INDIA,M,2.409090909,3.545454545,-457.13246684399246,,-461.18777951695165,395.6620788574219,305.88226318359375,338.4217224121094
768,IM-656-273,CFD-IM-656-273-N.jpg,1,1,3.056688e-06,CFD-INDIA,M,2.444444444,3.166666667,-448.9482418309074,,-467.119854191198,421.9891357421875,349.5090026855469,373.6125793457031
769,IM-657-308,CFD-IM-657-308-N.jpg,1,1,1.00628315e-08,CFD-INDIA,M,1.444444444,2.611111111,-456.03193942391107,,-463.06000095716354,378.43927001953125,247.5511016845703,303.2558898925781
770,IM-658-284,CFD-IM-658-284-N.jpg,1,1,2.2163957e-05,CFD-INDIA,M,2.789473684,4.105263158,-513.0222538646867,,-541.0818634175553,480.0278625488281,417.1842956542969,438.0634460449219
771,IM-661-254,CFD-IM-661-254-N.jpg,1,1,9.987188e-09,CFD-INDIA,M,2.363636364,3.545454545,-441.37601239571666,,-425.46724470948084,384.7081604003906,255.18040466308594,310.4201965332031
772,IM-662-171,CFD-IM-662-171-N.jpg,1,1,1.7566186e-05,CFD-INDIA,M,1.833333333,3.222222222,-544.4397182211958,,-591.0127506385722,438.62005615234375,357.2320861816406,386.8710632324219
773,IM-663-230,CFD-IM-663-230-N.jpg,1,1,7.634576e-09,CFD-INDIA,M,1.8,3.666666667,-447.19793051304424,,-458.43568270461435,352.79339599609375,230.51556396484375,280.3302307128906
774,IM-664-651,CFD-IM-664-651-N.jpg,1,1,6.8817876e-08,CFD-INDIA,M,2.619047619,3.142857143,-454.0001807801905,,-457.38808633511525,360.6534729003906,246.53591918945312,291.36358642578125
775,IM-666-372,CFD-IM-666-372-N.jpg,1,1,3.1762545e-05,CFD-INDIA,M,1.75,3.5,-427.16970063853023,,-437.34777543698664,360.8116760253906,276.9412536621094,305.0316467285156
776,IM-667-369,CFD-IM-667-369-N.jpg,1,1,7.4166746e-06,CFD-INDIA,M,2.647058824,2.235294118,-457.6534965438483,,-447.57429301243684,342.8707275390625,277.986328125,294.7506408691406
777,IM-669-111,CFD-IM-669-111-N.jpg,1,1,4.5438586e-07,CFD-INDIA,M,2.210526316,3.736842105,-564.2239422748603,,-573.6289652458476,440.3130798339844,346.2330322265625,382.8356628417969
778,IM-670-215,CFD-IM-670-215-N.jpg,1,1,0.004954444,CFD-INDIA,M,1.954545455,2.772727273,-440.84093170239214,,-464.22258989216425,375.7372131347656,357.8233642578125,351.60491943359375
779,IM-671-601,CFD-IM-671-601-N.jpg,1,1,1.3786343e-05,CFD-INDIA,M,2.380952381,4.047619048,-469.6350298462676,,-477.5763519422582,412.771240234375,326.6950988769531,357.98876953125
780,IM-674-281,CFD-IM-674-281-N.jpg,1,1,1.9077133e-06,CFD-INDIA,M,2.631578947,3.052631579,-425.7347503971939,,-425.4601487724017,333.9361877441406,235.24122619628906,270.3038635253906
781,IM-675-015,CFD-IM-675-015-N.jpg,1,1,2.7332574e-06,CFD-INDIA,M,2.352941176,3.411764706,-442.3854202061592,,-439.89625545268194,366.3250427246094,292.2798156738281,315.55120849609375
782,IM-678-482,CFD-IM-678-482-N.jpg,1,1,5.788103e-05,CFD-INDIA,M,2,3.75,-451.7455799304239,,-449.4565231025706,394.9589538574219,309.5794372558594,339.6598205566406
783,IM-679-069,CFD-IM-679-069-N.jpg,1,1,0.0013095969,CFD-INDIA,M,2.055555556,3.611111111,-530.116272299766,,-566.9952338661207,361.5334167480469,326.0818176269531,328.273681640625
784,IM-680-369,CFD-IM-680-369-N.jpg,1,1,2.6367397e-08,CFD-INDIA,M,2,3.125,-438.8913883582416,,-452.6802516367264,332.4023742675781,209.77670288085938,258.8119201660156
785,IM-681-253,CFD-IM-681-253-N.jpg,1,1,7.049103e-05,CFD-INDIA,M,2.545454545,3.954545455,-502.49664984799347,,-516.5953810404767,460.0347595214844,397.3316345214844,417.3847351074219
786,IM-683-231,CFD-IM-683-231-N.jpg,1,1,1.3732812e-06,CFD-INDIA,M,2.136363636,5.136363636,-466.3934323955191,,-485.77262909484773,451.9157409667969,353.8591003417969,393.0437316894531
787,IM-684-008,CFD-IM-684-008-N.jpg,1,1,1.2353489e-07,CFD-INDIA,M,2,2.95,-449.75027918611704,,-452.54576160002205,420.791015625,310.7710876464844,356.07318115234375
788,IM-685-004,CFD-IM-685-004-N.jpg,1,1,3.0026943e-08,CFD-INDIA,M,2.894736842,3.421052632,-440.1287708097848,,-428.8177495029782,397.7974853515625,288.14154052734375,332.0341491699219
789,IM-686-097,CFD-IM-686-097-N.jpg,1,1,3.1550124e-07,CFD-INDIA,M,1.9,4.55,-454.1396029956206,,-459.25501358566083,375.5491943359375,268.776611328125,310.7326965332031
790,IM-687-511,CFD-IM-687-511-N.jpg,1,1,0.061151408,CFD-INDIA,M,2.25,4.35,-503.1217248710019,,-541.9044475947632,387.3190612792969,383.1703796386719,370.89959716796875
791,IM-688-322,CFD-IM-688-322-N.jpg,1,1,8.999831e-07,CFD-INDIA,M,2.263157895,4.052631579,-434.0524222578748,,-434.63353404045665,306.8863525390625,217.3099365234375,245.29774475097656
792,IM-689-263,CFD-IM-689-263-N.jpg,1,1,2.4310253e-05,CFD-INDIA,M,2,2.590909091,-444.96868756226706,,-442.60816645606724,367.3764343261719,271.4636535644531,306.46771240234375
793,IM-690-282,CFD-IM-690-282-N.jpg,1,1,3.0225756e-08,CFD-INDIA,M,2.523809524,4.380952381,-428.607458830327,,-436.4628027896454,407.6950988769531,288.874267578125,338.9820556640625
794,IM-692-011,CFD-IM-692-011-N.jpg,1,1,0.000114343515,CFD-INDIA,M,2.238095238,3.904761905,-462.5215752140167,,-480.3424243421623,404.86224365234375,333.0860595703125,356.451416015625
795,IM-694-297,CFD-IM-694-297-N.jpg,1,1,2.2457607e-06,CFD-INDIA,M,1.611111111,3.666666667,-413.5429425372145,,-397.4018720818325,328.47918701171875,232.1419219970703,265.7252197265625
796,IM-695-001,CFD-IM-695-001-N.jpg,1,1,0.4183888,CFD-INDIA,M,2.210526316,3.263157895,-459.4953035173572,,-475.5697742329246,313.3744812011719,301.3082580566406,289.702880859375
797,IM-696-001,CFD-IM-696-001-N.jpg,1,1,3.9170824e-05,CFD-INDIA,M,1.695652174,3.913043478,-420.0259076314286,,-410.80892805601275,336.0094299316406,254.78453063964844,280.06500244140625
798,IM-697-015,CFD-IM-697-015-N.jpg,1,1,1.160411e-05,CFD-INDIA,M,2.05,3.8,-435.11145157741646,,-428.29007770003204,375.6784973144531,270.0864562988281,310.896484375
799,IM-698-011,CFD-IM-698-011-N.jpg,1,1,8.4615294e-07,CFD-INDIA,M,2.315789474,3.842105263,-436.2413128784114,,-431.48159282877475,347.200927734375,246.39706420898438,283.8175048828125
800,IM-699-002,CFD-IM-699-002-N.jpg,1,1,6.437816e-06,CFD-INDIA,M,1.4,3.333333333,-426.933036727292,,-423.3835989802114,258.2548828125,205.31166076660156,209.67503356933594
801,IM-701-312,CFD-IM-701-312-N.jpg,1,1,2.8963343e-06,CFD-INDIA,M,1.823529412,3.411764706,-439.2954924879208,,-444.8609440912743,375.6318664550781,267.69329833984375,310.2601623535156
802,IM-702-101,CFD-IM-702-101-N.jpg,1,1,0.0054479158,CFD-INDIA,M,3.125,3.875,-464.28829134689477,,-486.0708610976642,361.0980224609375,323.6754150390625,326.6189880371094
803,IM-703-182,CFD-IM-703-182-N.jpg,1,1,1.4449762e-06,CFD-INDIA,M,2.15,3.95,-446.81140481726436,,-450.80820573105495,333.5664367675781,242.2698974609375,273.50762939453125
804,IM-706-002,CFD-IM-706-002-N.jpg,1,1,1.6419618e-07,CFD-INDIA,M,1.75,2.5625,-415.5333517365763,,-409.4295900466345,374.4770812988281,259.2582092285156,305.79107666015625
805,IM-707-105,CFD-IM-707-105-N.jpg,1,1,2.3662526e-05,CFD-INDIA,M,1.666666667,3.285714286,-425.36398011246297,,-431.5309397542254,362.0482482910156,297.6583557128906,315.10528564453125
806,IM-708-362,CFD-IM-708-362-N.jpg,1,1,7.438495e-07,CFD-INDIA,M,1.652173913,2.695652174,-526.6803796122965,,-555.2779079769898,504.15887451171875,411.8125305175781,448.99127197265625
807,IM-709-103,CFD-IM-709-103-N.jpg,1,1,1.8401266e-08,CFD-INDIA,M,1.545454545,3.136363636,-460.6254116694271,,-465.7614810532227,370.9934997558594,257.4342346191406,302.60546875
808,IM-711-011,CFD-IM-711-011-N.jpg,1,1,3.26663e-05,CFD-INDIA,M,1.904761905,4.095238095,-514.8354160550433,,-553.7725873961901,551.5330200195312,492.2073669433594,512.7429809570312
809,IM-712-005,CFD-IM-712-005-N.jpg,1,1,0.0023554303,CFD-INDIA,M,2.043478261,4.782608696,-454.5635241649343,,-446.63630702132957,339.8971862792969,299.0048522949219,303.1805419921875
810,IM-715-013,CFD-IM-715-013-N.jpg,1,1,1.3855097e-07,CFD-INDIA,M,2.0625,4.0625,-426.80046195377656,,-421.7077318629396,336.162353515625,206.2498779296875,260.0097351074219
811,IM-716-316,CFD-IM-716-316-N.jpg,1,1,4.3444932e-05,CFD-INDIA,M,2,4.090909091,-450.4320649159523,,-445.1316817007996,340.9383850097656,242.28553771972656,277.73858642578125
812,IM-717-110,CFD-IM-717-110-N.jpg,1,1,1.3415674e-05,CFD-INDIA,M,1.826086957,4.217391304,-464.73842438527635,,-470.0301519946097,410.19635009765625,331.3669128417969,358.48968505859375
813,IM-719-221,CFD-IM-719-221-N.jpg,1,1,3.610395e-07,,,,,-460.8476486559247,,,337.1050720214844,232.1095428466797,271.1371765136719
814,IM-720-014,CFD-IM-720-014-N.jpg,1,1,0.0017971736,CFD-INDIA,M,2.476190476,3.428571429,-458.98696216452646,,-487.30459478993635,352.00372314453125,332.0611877441406,326.544189453125
815,IM-721-341,CFD-IM-721-341-N.jpg,1,1,1.0690808e-05,CFD-INDIA,M,1.785714286,3.428571429,-451.69418894998023,,-462.63196208281573,388.278564453125,283.7048645019531,324.6164855957031
816,IM-724-010,CFD-IM-724-010-N.jpg,1,1,4.1393305e-05,CFD-INDIA,M,2.380952381,3.238095238,-477.33311549054605,,-489.5933830220067,427.3114013671875,350.5000915527344,376.9223327636719
817,IM-725-142,CFD-IM-725-142-N.jpg,1,1,3.3852518e-06,CFD-INDIA,M,1.434782609,4.043478261,-461.0468871113093,,-465.46608214695726,370.01019287109375,267.02447509765625,306.2091064453125
818,IM-726-248,CFD-IM-726-248-N.jpg,1,1,5.423419e-06,CFD-INDIA,M,1.941176471,3.235294118,-490.01181574849,,-494.19487109361364,384.92315673828125,314.5619812011719,336.60321044921875
819,IM-727-195,CFD-IM-727-195-N.jpg,1,1,1.1183369e-05,CFD-INDIA,M,1.722222222,3.611111111,-452.64980296665647,,-452.37102036113765,421.2243957519531,325.78680419921875,362.6000671386719
820,IM-728-041,CFD-IM-728-041-N.jpg,1,1,8.3832365e-06,CFD-INDIA,M,2.388888889,3.333333333,-471.5223821526516,,-472.74914274724904,383.5438537597656,288.9010009765625,323.9526672363281
821,IM-731-223,CFD-IM-731-223-N.jpg,1,1,5.2827922e-06,CFD-INDIA,M,2.45,3.3,-429.29267479045905,,-439.0732661795064,335.19586181640625,271.4752502441406,287.1186828613281
822,IM-736-361,CFD-IM-736-361-N.jpg,1,1,6.854146e-05,CFD-INDIA,M,2.157894737,4.578947368,-460.3103991647421,,-470.0182904246358,359.9665832519531,303.49481201171875,316.34881591796875
823,IM-738-191,CFD-IM-738-191-N.jpg,1,1,6.224656e-06,CFD-INDIA,M,1.727272727,3.045454545,-477.53090505545794,,-477.5233859712136,435.34075927734375,361.8707275390625,386.73699951171875
824,IM-739-012,CFD-IM-739-012-N.jpg,1,1,0.0050509395,CFD-INDIA,M,2.555555556,3.833333333,-429.56434777371464,,-445.09799719574585,309.3111572265625,251.36322021484375,262.057373046875
825,IM-740-273,CFD-IM-740-273-N.jpg,1,1,0.0004630609,CFD-INDIA,M,2.857142857,3.904761905,-424.87728806837015,,-429.68922660869856,308.41485595703125,243.71780395507812,257.5516052246094
826,IM-743-006,CFD-IM-743-006-N.jpg,1,1,0.00022422816,CFD-INDIA,M,2.5,3.75,-425.0223649593099,,-426.78514798026873,321.85089111328125,268.07867431640625,277.55694580078125
