,Model,Image,y_pred,y_true,sexe_f_prob,Attractive,GenderSelf,LL,LL_F,LL_M,dist_centre_F,dist_centre_H,dist_centre
1448,AM1505,AM1505.jpg,1,1,0.115994744,2.783333333333333,M,-422.00688210509963,,-418.20071836245705,247.70721435546875,208.3898468017578,200.1507568359375
1449,AM1506,AM1506.jpg,1,1,0.0007850272,2.6333333333333333,M,-415.7748494732901,,-407.0727512097241,324.6286926269531,222.56179809570312,255.19894409179688
1450,AM1507,AM1507.jpg,1,1,0.0020018828,2.533333333333333,M,-436.9556637822475,,-429.0454867413345,360.8123474121094,281.1018371582031,303.7591552734375
1451,AM1508,AM1508.jpg,0,1,0.8556521,2.6666666666666665,M,-468.55951726380715,,-461.95440938755024,347.5307922363281,343.6825256347656,327.2848815917969
1452,AM1509,AM1509.jpg,0,1,0.638911,1.85,M,-428.5931393462287,,-422.9692666676035,316.03717041015625,284.3730773925781,279.3591003417969
1453,AM151,AM151.jpg,1,1,0.00035248682,4.033333333333333,M,-438.14931594257433,,-428.1040717303086,433.17919921875,299.74627685546875,355.547119140625
1454,AM1510,AM1510.jpg,1,1,0.0003002463,2.7,M,-420.7509243081534,,-411.2655836615486,357.54852294921875,239.13209533691406,283.1612243652344
1455,AM1511,AM1511.jpg,1,1,0.004505154,2.4166666666666665,M,-423.75620855232773,,-416.49022835962774,250.40057373046875,196.9283447265625,195.98045349121094
1456,AM1512,AM1512.jpg,1,1,0.002419614,2.75,M,-455.908214865424,,-447.67174081954533,423.8230895996094,351.9343566894531,373.3760070800781
1457,AM1513,AM1513.jpg,1,1,0.20349333,2.316666666666667,M,-438.97570939493835,,-431.5465746618424,352.4827880859375,286.74603271484375,301.4986267089844
1458,AM1514,AM1514.jpg,0,1,0.8322708,2.8666666666666667,M,-425.08865152191106,,-422.2604583023135,276.488525390625,285.9209289550781,258.39129638671875
1459,AM1515,AM1515.jpg,1,1,0.012661092,2.6333333333333333,M,-445.26354331644734,,-432.10116832108633,384.1347351074219,288.95660400390625,321.240478515625
1460,AM1516,AM1516.jpg,1,1,0.018870685,2.183333333333333,M,-421.69872338200776,,-411.3675407697326,322.1286926269531,241.68800354003906,262.2169494628906
1461,AM1517,AM1517.jpg,1,1,0.018559197,2.3833333333333333,M,-417.86708722944377,,-413.1098951190324,289.80230712890625,246.1677703857422,244.86668395996094
1462,AM1518,AM1518.jpg,1,1,0.056298774,2.8833333333333333,M,-464.87777980216447,,-456.7735965473498,431.39910888671875,379.9289855957031,391.0157775878906
1463,AM1519,AM1519.jpg,1,1,0.04379524,2.316666666666667,M,-420.4581653140634,,-414.3171543073724,290.30682373046875,267.7253723144531,256.2131652832031
1464,AM152,AM152.jpg,1,1,0.00014962367,4.316666666666666,M,-409.21456768238295,,-395.1326171433075,319.0837097167969,176.20126342773438,232.590576171875
1465,AM1520,AM1520.jpg,1,1,0.3171611,2.6666666666666665,M,-416.6240250655559,,-404.89594142504023,267.34051513671875,226.24801635742188,221.35330200195312
1466,AM1521,AM1521.jpg,1,1,0.0008513019,1.85,M,-442.03277268057445,,-435.1927805377023,369.0587463378906,271.6007385253906,304.39019775390625
1467,AM1522,AM1522.jpg,1,1,0.00019345744,2.15,M,-433.38647993825373,,-419.6401063586563,378.30938720703125,265.2593688964844,307.2588195800781
1468,AM1523,AM1523.jpg,1,1,0.029708875,2.0,M,-430.5718977421446,,-420.10296129466514,332.5592956542969,289.4136657714844,291.2828674316406
1469,AM1524,AM1524.jpg,1,1,0.00015844045,2.816666666666667,M,-445.77140517534053,,-439.7319110926983,322.7289733886719,240.2998809814453,261.94793701171875
1470,AM1525,AM1525.jpg,1,1,0.0011228204,2.15,M,-420.0578462832623,,-407.116883669883,331.6368103027344,228.159423828125,262.0831298828125
1471,AM1526,AM1526.jpg,1,1,0.16601431,2.9166666666666665,M,-409.79856849281384,,-395.22058597440946,271.5106201171875,202.55213928222656,212.22727966308594
1472,AM1527,AM1527.jpg,1,1,0.00013123511,2.1666666666666665,M,-457.5805058428875,,-454.35793301848406,418.987060546875,308.4427185058594,350.7296447753906
1473,AM1528,AM1528.jpg,1,1,1.2918093e-06,2.0,M,-562.656012050342,,-553.9920867862679,567.157470703125,435.8868713378906,493.4573974609375
1474,AM1053,AM1053.jpg,0,1,0.8858264,2.783333333333333,M,-420.1612677269594,,-412.74159140713397,258.07177734375,234.8499298095703,220.3303985595703
1475,AM1054,AM1054.jpg,1,1,0.09220969,1.8333333333333333,M,-434.89857354693214,,-434.29500616454015,280.85400390625,261.20025634765625,247.42678833007812
1476,AM1055,AM1055.jpg,1,1,0.0416772,2.4833333333333334,M,-452.9279236757507,,-451.03697645176646,326.1729431152344,289.0955505371094,287.489501953125
1477,AM1056,AM1056.jpg,1,1,0.013256318,2.683333333333333,M,-447.9748860173448,,-442.5679401860473,362.5334777832031,298.9941101074219,313.1800231933594
1478,AM1057,AM1057.jpg,1,1,0.00018149838,2.316666666666667,M,-443.87893253762576,,-436.4067726370722,369.70404052734375,274.85540771484375,306.2368469238281
1479,AM1058,AM1058.jpg,1,1,0.0017796955,2.716666666666667,M,-414.8140890174039,,-405.4119244639545,315.0302734375,214.6046600341797,245.5959014892578
1480,AM1059,AM1059.jpg,1,1,0.00048024548,2.0166666666666666,M,-447.0250488382871,,-434.6136996565085,460.5275573730469,342.54827880859375,390.35906982421875
1481,AM106,AM106.jpg,1,1,0.041168585,3.1,M,-419.6349842610598,,-410.7992911996958,274.1213684082031,188.07131958007812,207.18203735351562
1482,AM1060,AM1060.jpg,1,1,0.0021087122,2.066666666666667,M,-428.3934046263823,,-422.5533619245194,286.7537536621094,213.66656494140625,227.17454528808594
1483,AM1061,AM1061.jpg,0,1,0.93041676,2.65,M,-423.3899200713952,,-416.0944339877399,246.76332092285156,263.8148498535156,230.02810668945312
1484,AM1062,AM1062.jpg,0,1,0.8970878,2.683333333333333,M,-426.1221030116187,,-429.59814933939685,312.15191650390625,304.2958984375,287.55023193359375
1485,AM1063,AM1063.jpg,1,1,1.3613989e-05,2.0166666666666666,M,-415.84246738351356,,-408.33204802550483,335.73626708984375,213.98875427246094,258.6943054199219
1486,AM1064,AM1064.jpg,1,1,0.00073704746,4.133333333333334,M,-471.8083260607194,,-460.9585816582848,428.65228271484375,334.6697082519531,368.158935546875
1487,AM1065,AM1065.jpg,1,1,0.012631722,2.1333333333333333,M,-412.1274305525693,,-397.3701528312006,322.53192138671875,224.8887939453125,254.8894500732422
1488,AM1066,AM1066.jpg,1,1,0.00054180843,2.65,M,-420.07504108150044,,-410.4251516151553,293.642578125,164.79830932617188,210.6180419921875
1489,AM1067,AM1067.jpg,1,1,0.23314784,2.1333333333333333,M,-418.22838631869837,,-410.0723744174401,245.4049530029297,186.03981018066406,187.3097381591797
1490,AM1068,AM1068.jpg,1,1,0.011706429,2.0166666666666666,M,-423.62534602118353,,-417.2874720996043,307.47076416015625,242.2848663330078,253.55047607421875
1491,AM1069,AM1069.jpg,1,1,0.009949308,2.2333333333333334,M,-404.33520715362346,,-393.0357720658408,282.6855773925781,187.29837036132812,212.51739501953125
1492,AM107,AM107.jpg,1,1,0.0002690366,2.9833333333333334,M,-422.5845765408922,,-412.04648877652363,294.3538513183594,218.96871948242188,234.44293212890625
1493,AM1070,AM1070.jpg,1,1,0.03284754,2.6333333333333333,M,-424.4233553487587,,-417.0841343350662,351.4877014160156,255.64744567871094,286.5612487792969
1494,AM1071,AM1071.jpg,1,1,0.08390803,2.1166666666666667,M,-425.7232355373516,,-422.21917491153204,312.6455383300781,254.4003448486328,262.490234375
1495,AM1072,AM1072.jpg,0,1,0.7120622,3.05,M,-405.8337663447553,,-396.2593628677715,194.91073608398438,148.0863800048828,132.76901245117188
1496,AM1073,AM1073.jpg,1,1,0.030068476,2.2,M,-426.59089937748024,,-416.4830800367098,318.3382873535156,248.7848663330078,263.2191162109375
1497,AM1074,AM1074.jpg,1,1,3.4769568e-05,2.6,M,-444.8604517020221,,-435.52726737856176,344.1085205078125,264.1326599121094,285.93023681640625
1498,AM1075,AM1075.jpg,1,1,2.2422904e-05,2.6333333333333333,M,-451.2365140762624,,-443.0378076196247,388.1539001464844,265.30792236328125,313.35858154296875
1499,AM1076,AM1076.jpg,1,1,0.0003586694,2.716666666666667,M,-415.4368944699613,,-402.4172002294616,314.8723449707031,197.92124938964844,238.38294982910156
1500,AM1077,AM1077.jpg,1,1,0.0012825589,2.5,M,-416.25287941409647,,-406.26551384448913,280.3120422363281,200.18505859375,216.77682495117188
1501,AM1078,AM1078.jpg,1,1,0.006709978,2.45,M,-403.71487889979386,,-391.8719264366847,283.484375,169.71914672851562,205.55221557617188
1502,AM1079,AM1079.jpg,1,1,5.6134206e-07,2.333333333333333,M,-443.62486200397683,,-430.64946883884096,370.26507568359375,221.2705841064453,284.0707092285156
1503,AM108,AM108.jpg,1,1,0.13163958,3.9,M,-438.0479416453582,,-420.3975729307344,312.73126220703125,233.12437438964844,252.4710693359375
1504,AM50,AM50.jpg,1,1,0.03855601,3.45,M,-426.0185351334832,,-419.59224372017565,290.2359313964844,215.91648864746094,230.42596435546875
1505,AM500,AM500.jpg,1,1,0.18380184,2.55,M,-442.6384162321993,,-430.4794796706804,437.3052673339844,370.5065612792969,389.7733154296875
1506,AM501,AM501.jpg,1,1,0.06986523,2.4,M,-471.16674214085845,,-461.62956795685676,448.5549621582031,398.2965393066406,409.3758239746094
1507,AM502,AM502.jpg,1,1,0.2476077,2.6333333333333333,M,-413.624196989307,,-403.6608819471996,315.3748474121094,254.57638549804688,264.20245361328125
1508,AM503,AM503.jpg,1,1,0.44030502,2.933333333333333,M,-440.7673136445611,,-437.6778740230685,305.7575988769531,264.3838195800781,263.3647155761719
1509,AM504,AM504.jpg,1,1,0.39254376,2.5,M,-437.3826875903294,,-429.5968398262276,259.4072265625,232.5507354736328,219.894775390625
1510,AM505,AM505.jpg,0,1,0.50479865,1.65,M,-400.9611890738134,,-391.68042023040766,224.99081420898438,187.0135498046875,174.54281616210938
1511,AM506,AM506.jpg,1,1,9.4271214e-05,2.55,M,-418.1302446718563,,-406.3503313905949,328.97265625,202.57583618164062,249.5950927734375
1512,AM507,AM507.jpg,1,1,0.050136596,2.6333333333333333,M,-408.2548394818964,,-399.9542814515759,250.11422729492188,178.17584228515625,186.60011291503906
1513,AM508,AM508.jpg,1,1,0.019396786,3.15,M,-437.6487594678989,,-441.01106045484795,254.9490203857422,249.4832305908203,226.4688720703125
1514,AM509,AM509.jpg,1,1,0.04343665,2.833333333333333,M,-414.1205488520007,,-405.4665649710108,277.5992126464844,212.84677124023438,221.0209503173828
1515,AM51,AM51.jpg,1,1,0.017451908,3.75,M,-401.51098721384744,,-394.7741931902622,228.3202362060547,164.10147094726562,164.9164276123047
1516,AM510,AM510.jpg,1,1,0.0043576937,2.7,M,-420.49008633234706,,-407.33364612500674,331.8075866699219,233.26788330078125,264.42919921875
1517,AM511,AM511.jpg,1,1,0.18838589,2.683333333333333,M,-411.76815264794425,,-401.9656456986431,304.0208740234375,231.54710388183594,246.3516082763672
1518,AM512,AM512.jpg,1,1,3.3583914e-05,2.333333333333333,M,-427.3870892809908,,-417.5719470046345,348.6421813964844,233.37347412109375,275.0909118652344
1519,AM513,AM513.jpg,1,1,0.0008242083,2.65,M,-407.4658956456269,,-399.5312024466855,261.3212890625,177.06126403808594,193.61680603027344
1520,AM514,AM514.jpg,1,1,0.085640326,2.316666666666667,M,-434.05066366004166,,-422.89611389905707,358.2007751464844,295.16595458984375,308.8415222167969
1521,AM515,AM515.jpg,0,1,0.8964801,2.6333333333333333,M,-447.1313486644091,,-447.80947388985976,262.5022277832031,272.3176574707031,243.31027221679688
1522,AM516,AM516.jpg,1,1,0.00045540204,3.1,M,-419.7009797439636,,-406.8708750385464,348.8890075683594,239.59085083007812,277.9053649902344
1523,AM517,AM517.jpg,1,1,0.23274349,2.75,M,-417.6614031866576,,-406.9490968842981,261.02056884765625,222.78370666503906,215.75421142578125
1524,AM518,AM518.jpg,1,1,0.015317355,2.0166666666666666,M,-421.0751193021455,,-414.9935816732248,327.6410217285156,289.1704406738281,288.36053466796875
1525,AM519,AM519.jpg,1,1,0.00020759786,2.216666666666667,M,-405.0788316889226,,-395.679998836339,264.8650817871094,158.22579956054688,187.7822723388672
1526,AM52,AM52.jpg,1,1,0.0030685281,1.9833333333333332,M,-410.6741844359333,,-400.5602258926384,278.7525939941406,165.55039978027344,200.5559844970703
1527,AM520,AM520.jpg,1,1,0.16940223,2.75,M,-422.0668182088464,,-417.2190552767325,332.06817626953125,284.4106140136719,288.52569580078125
1528,AM521,AM521.jpg,1,1,0.05452214,2.55,M,-410.5446462055113,,-399.41581001621694,275.8797302246094,214.14881896972656,220.57284545898438
1529,AM358,AM358.jpg,1,1,0.01931467,2.5,M,-430.80630413069036,,-424.1577880616168,297.7152404785156,241.08505249023438,247.07470703125
1530,AM359,AM359.jpg,1,1,0.008494591,2.3666666666666667,M,-409.19368198216995,,-398.81679372035535,267.6627502441406,171.51010131835938,195.44117736816406
1531,AM36,AM36.jpg,1,1,0.44357327,4.366666666666666,M,-435.99823872547273,,-442.4602658288345,288.6603088378906,260.7663879394531,251.65390014648438
1532,AM360,AM360.jpg,1,1,0.018615523,2.75,M,-415.6306315922114,,-403.7215277981643,266.7134094238281,190.28396606445312,203.32174682617188
1533,AM361,AM361.jpg,1,1,0.00915391,2.6666666666666665,M,-423.07750221756004,,-413.2614538895669,301.03570556640625,253.73223876953125,255.2821807861328
1534,AM362,AM362.jpg,1,1,0.0023754213,2.5,M,-466.88342032945775,,-456.8373862207451,371.8055114746094,259.8384094238281,300.9075927734375
1535,AM363,AM363.jpg,1,1,0.046455503,2.45,M,-424.9207045775886,,-415.7668158809485,246.95156860351562,207.34619140625,199.13937377929688
1536,AM364,AM364.jpg,1,1,0.00068295473,2.466666666666667,M,-449.62010222777195,,-441.5228168104188,368.4498596191406,253.87387084960938,296.2623291015625
1537,AM365,AM365.jpg,1,1,0.16375326,2.783333333333333,M,-450.15271614469225,,-436.2577970538231,365.31793212890625,303.6232604980469,317.0013732910156
1538,AM366,AM366.jpg,1,1,0.0005064194,2.1666666666666665,M,-424.072915419591,,-415.1802958821197,329.4096984863281,251.3974609375,271.1520690917969
1539,AM367,AM367.jpg,1,1,0.21195537,2.9,M,-406.4033363577957,,-399.59291297419645,208.747314453125,169.356201171875,154.26019287109375
1540,AM368,AM368.jpg,1,1,0.026394011,2.4833333333333334,M,-425.78420577141316,,-414.4620065772033,292.8585205078125,202.61671447753906,226.00344848632812
1541,AM369,AM369.jpg,1,1,0.0009927484,2.8,M,-403.55276128164314,,-390.095482015119,285.72833251953125,153.72792053222656,200.75906372070312
1542,AM37,AM37.jpg,1,1,0.0012099331,3.066666666666667,M,-415.8720097769296,,-403.7010803834928,283.787109375,195.36253356933594,216.83763122558594
1543,AM370,AM370.jpg,0,1,0.58541644,2.583333333333333,M,-440.89833635012747,,-432.9598770183939,268.63458251953125,274.0760803222656,247.6062469482422
1544,AM371,AM371.jpg,1,1,0.11167072,2.716666666666667,M,-404.0428276414503,,-395.74093362144237,211.81175231933594,146.82135009765625,144.4924774169922
1545,AM372,AM372.jpg,1,1,2.2178061e-05,2.1333333333333333,M,-441.7541048179055,,-429.0280108471481,414.6138916015625,289.2976379394531,339.8038024902344
1546,AM373,AM373.jpg,1,1,0.0005794325,2.4166666666666665,M,-463.1114422421763,,-456.4397178013978,414.2618103027344,320.6952819824219,353.4075012207031
1547,AM374,AM374.jpg,1,1,0.0005258322,2.55,M,-438.52511994015777,,-428.24343286835466,372.9123229980469,291.1879577636719,315.58636474609375
1548,AM375,AM375.jpg,1,1,0.0006059304,2.816666666666667,M,-461.5286270284029,,-450.75553070124147,379.5970153808594,318.5694580078125,332.35211181640625
1549,AM376,AM376.jpg,1,1,0.0015157546,3.283333333333333,M,-435.4610831951688,,-425.8291525508359,411.8833923339844,301.09246826171875,343.24920654296875
1550,AM377,AM377.jpg,1,1,0.00972707,2.6666666666666665,M,-434.78136548490784,,-418.60667308406715,361.2281188964844,271.9101257324219,299.7969055175781
1551,AM378,AM378.jpg,1,1,0.28740856,2.5,M,-420.7104194259688,,-412.7782889277202,295.4147644042969,248.8426513671875,249.52755737304688
1552,AM379,AM379.jpg,1,1,0.012249095,2.2,M,-430.2157439958894,,-420.3838726584619,374.7165832519531,301.5938415527344,321.48626708984375
1553,AM38,AM38.jpg,1,1,0.00010653954,3.1,M,-456.21169362866,,-457.260266046113,367.4424743652344,274.8465576171875,304.8688659667969
1554,AM380,AM380.jpg,1,1,0.033556256,2.6,M,-407.73458257772404,,-401.9804817731731,238.32398986816406,187.6652374267578,183.51025390625
1555,AM381,AM381.jpg,0,1,0.9913812,3.066666666666667,M,-416.8107463460527,,-410.1271977796522,255.7812957763672,234.02076721191406,218.54661560058594
1556,AM382,AM382.jpg,1,1,0.21560316,2.466666666666667,M,-424.8183813654115,,-419.5114687111969,290.4046936035156,215.86056518554688,230.50608825683594
1557,AM383,AM383.jpg,1,1,0.0053126332,2.8833333333333333,M,-427.0231473434067,,-416.7061170285068,343.152099609375,283.57550048828125,294.5368347167969
1558,AM384,AM384.jpg,1,1,0.00033716214,3.2,M,-404.0909270985747,,-391.8126908379551,280.90130615234375,169.69732666015625,203.76231384277344
1559,AM385,AM385.jpg,1,1,0.05559857,2.45,M,-410.7063899709438,,-399.0111045777899,257.2521057128906,181.21669006347656,192.81285095214844
1560,AM386,AM386.jpg,1,1,0.022286136,2.6333333333333333,M,-413.78066505819476,,-401.4582881044216,317.4057922363281,237.9110870361328,257.5689697265625
1561,AM387,AM387.jpg,1,1,0.1681517,2.1,M,-409.6668585931485,,-403.2188341491492,257.8619689941406,198.42788696289062,201.49673461914062
1562,AM388,AM388.jpg,1,1,6.7766337e-06,2.6666666666666665,M,-434.3571148032908,,-426.94332621714045,394.60662841796875,248.00448608398438,310.28704833984375
1563,AM389,AM389.jpg,1,1,0.004990581,1.8833333333333333,M,-448.4156791217236,,-443.1962020971034,366.51678466796875,280.3700866699219,306.82025146484375
1564,AM39,AM39.jpg,1,1,0.22285363,3.683333333333333,M,-417.64237695690383,,-406.77255367076515,270.5093688964844,182.26950073242188,202.15455627441406
1565,CM358,CM358.jpg,1,1,2.3997178e-05,2.533333333333333,M,-465.1405408165299,,-468.19922709714467,471.8066711425781,406.90740966796875,426.3276672363281
1566,CM359,CM359.jpg,1,1,3.2061077e-06,2.966666666666667,M,-497.5546101145799,,-494.350584811328,515.6602783203125,397.09356689453125,446.6118469238281
1567,CM36,CM36.jpg,1,1,2.1618314e-08,2.4833333333333334,M,-487.4076310318254,,-480.436304291542,467.2198791503906,355.826416015625,400.1513671875
1568,CM360,CM360.jpg,1,1,1.5837738e-07,3.433333333333333,M,-507.83358362683515,,-504.8901511426897,492.8439636230469,354.65545654296875,414.73553466796875
1569,CM361,CM361.jpg,1,1,0.00019917023,2.566666666666667,M,-466.66410381460923,,-466.60873785827704,453.3290710449219,374.4041442871094,400.6377258300781
1570,CM362,CM362.jpg,1,1,8.004655e-06,2.6,M,-457.4807198438755,,-454.36534789217274,437.82611083984375,337.8144226074219,374.93048095703125
1571,CM363,CM363.jpg,1,1,1.682519e-05,2.216666666666667,M,-487.18493979199,,-485.785108226175,437.130126953125,348.5692443847656,379.41973876953125
1572,CM364,CM364.jpg,1,1,0.20860939,3.6,M,-518.7216766599255,,-558.1297625592925,557.497314453125,522.9960327148438,528.9912719726562
1573,CM365,CM365.jpg,1,1,1.4906952e-07,2.7,M,-451.7183521289385,,-441.96605604695026,471.5939025878906,346.7189025878906,398.7168273925781
1574,CM366,CM366.jpg,1,1,2.3875875e-06,3.183333333333333,M,-441.85824495817707,,-434.23761162667057,438.4849548339844,371.6726379394531,390.9891662597656
